date;heure;PM10;NO2
;;microg/m3;microg/m3
04/10/2015;18;41;80
04/10/2015;19;39;66
04/10/2015;20;32;60
04/10/2015;21;28;66
04/10/2015;22;28;59
04/10/2015;23;22;46
04/10/2015;24;23;33
05/10/2015;1;27;27
05/10/2015;2;39;31
05/10/2015;3;32;30
05/10/2015;4;17;32
05/10/2015;5;16;73
05/10/2015;6;27;86
05/10/2015;7;28;112
05/10/2015;8;35;129
05/10/2015;9;40;176
05/10/2015;10;48;n/d
05/10/2015;11;40;99
05/10/2015;12;33;103
05/10/2015;13;35;97
05/10/2015;14;33;90
05/10/2015;15;31;94
05/10/2015;16;23;93
05/10/2015;17;19;100
05/10/2015;18;22;134
05/10/2015;19;23;91
05/10/2015;20;10;70
05/10/2015;21;3;60
05/10/2015;22;12;57
05/10/2015;23;11;46
05/10/2015;24;14;41
06/10/2015;1;25;32
06/10/2015;2;34;28
06/10/2015;3;42;26
06/10/2015;4;29;29
06/10/2015;5;25;55
06/10/2015;6;23;77
06/10/2015;7;13;105
06/10/2015;8;22;118
06/10/2015;9;27;114
06/10/2015;10;33;116
06/10/2015;11;30;112
06/10/2015;12;16;132
06/10/2015;13;25;121
06/10/2015;14;27;101
06/10/2015;15;24;96
06/10/2015;16;18;105
06/10/2015;17;14;97
06/10/2015;18;17;115
06/10/2015;19;18;105
06/10/2015;20;18;67
06/10/2015;21;16;59
06/10/2015;22;10;51
06/10/2015;23;14;40
06/10/2015;24;8;22
07/10/2015;1;11;16
07/10/2015;2;12;10
07/10/2015;3;9;11
07/10/2015;4;10;21
07/10/2015;5;14;45
07/10/2015;6;13;68
07/10/2015;7;23;89
07/10/2015;8;28;91
07/10/2015;9;37;82
07/10/2015;10;29;78
07/10/2015;11;19;80
07/10/2015;12;25;77
07/10/2015;13;16;85
07/10/2015;14;17;95
07/10/2015;15;25;98
07/10/2015;16;23;94
07/10/2015;17;27;105
07/10/2015;18;27;142
07/10/2015;19;31;106
07/10/2015;20;25;85
07/10/2015;21;18;70
07/10/2015;22;14;68
07/10/2015;23;19;69
07/10/2015;24;16;47
08/10/2015;1;13;34
08/10/2015;2;12;30
08/10/2015;3;13;29
08/10/2015;4;13;37
08/10/2015;5;11;61
08/10/2015;6;21;89
08/10/2015;7;29;101
08/10/2015;8;29;100
08/10/2015;9;32;92
08/10/2015;10;33;93
08/10/2015;11;27;77
08/10/2015;12;26;75
08/10/2015;13;25;82
08/10/2015;14;23;97
08/10/2015;15;17;94
08/10/2015;16;25;108
08/10/2015;17;22;114
08/10/2015;18;25;102
08/10/2015;19;28;105
08/10/2015;20;31;107
08/10/2015;21;27;100
08/10/2015;22;27;99
08/10/2015;23;38;84
08/10/2015;24;27;69
09/10/2015;1;23;62
09/10/2015;2;23;51
09/10/2015;3;21;42
09/10/2015;4;25;45
09/10/2015;5;26;72
09/10/2015;6;34;88
09/10/2015;7;39;99
09/10/2015;8;46;106
09/10/2015;9;41;108
09/10/2015;10;39;99
09/10/2015;11;36;93
09/10/2015;12;33;82
09/10/2015;13;30;78
09/10/2015;14;23;79
09/10/2015;15;22;81
09/10/2015;16;18;95
09/10/2015;17;30;134
09/10/2015;18;33;110
09/10/2015;19;31;101
09/10/2015;20;28;98
09/10/2015;21;35;94
09/10/2015;22;40;77
09/10/2015;23;42;63
09/10/2015;24;37;47
10/10/2015;1;38;48
10/10/2015;2;40;40
10/10/2015;3;38;37
10/10/2015;4;41;37
10/10/2015;5;40;43
10/10/2015;6;41;55
10/10/2015;7;39;53
10/10/2015;8;43;54
10/10/2015;9;45;49
10/10/2015;10;35;51
10/10/2015;11;40;50
10/10/2015;12;25;55
10/10/2015;13;18;57
10/10/2015;14;24;77
10/10/2015;15;19;59
10/10/2015;16;19;70
10/10/2015;17;23;76
10/10/2015;18;20;98
10/10/2015;19;23;103
10/10/2015;20;36;82
10/10/2015;21;33;55
10/10/2015;22;32;52
10/10/2015;23;36;54
10/10/2015;24;28;54
11/10/2015;1;22;46
11/10/2015;2;18;42
11/10/2015;3;16;35
11/10/2015;4;17;32
11/10/2015;5;15;34
11/10/2015;6;19;37
11/10/2015;7;26;36
11/10/2015;8;30;42
11/10/2015;9;32;39
11/10/2015;10;36;40
11/10/2015;11;40;43
11/10/2015;12;40;47
11/10/2015;13;36;55
11/10/2015;14;36;56
11/10/2015;15;30;69
11/10/2015;16;35;74
11/10/2015;17;40;78
11/10/2015;18;44;74
11/10/2015;19;51;58
11/10/2015;20;57;58
11/10/2015;21;54;59
11/10/2015;22;55;51
11/10/2015;23;50;44
11/10/2015;24;44;38
12/10/2015;1;45;28
12/10/2015;2;42;26
12/10/2015;3;39;26
12/10/2015;4;41;32
12/10/2015;5;38;46
12/10/2015;6;43;64
12/10/2015;7;45;70
12/10/2015;8;53;89
12/10/2015;9;68;81
12/10/2015;10;57;80
12/10/2015;11;51;82
12/10/2015;12;53;69
12/10/2015;13;51;73
12/10/2015;14;45;81
12/10/2015;15;44;89
12/10/2015;16;38;94
12/10/2015;17;45;98
12/10/2015;18;46;97
12/10/2015;19;43;92
12/10/2015;20;43;81
12/10/2015;21;45;71
12/10/2015;22;54;58
12/10/2015;23;56;51
12/10/2015;24;44;46
13/10/2015;1;46;39
13/10/2015;2;46;33
13/10/2015;3;47;32
13/10/2015;4;45;38
13/10/2015;5;48;63
13/10/2015;6;47;91
13/10/2015;7;48;103
13/10/2015;8;47;86
13/10/2015;9;40;91
13/10/2015;10;42;n/d
13/10/2015;11;n/d;n/d
13/10/2015;12;n/d;n/d
13/10/2015;13;n/d;75
13/10/2015;14;n/d;89
13/10/2015;15;n/d;85
13/10/2015;16;n/d;84
13/10/2015;17;n/d;100
13/10/2015;18;n/d;102
13/10/2015;19;n/d;83
13/10/2015;20;n/d;70
13/10/2015;21;n/d;n/d
13/10/2015;22;n/d;n/d
13/10/2015;23;n/d;n/d
13/10/2015;24;n/d;n/d
14/10/2015;1;n/d;n/d
14/10/2015;2;n/d;n/d
14/10/2015;3;n/d;n/d
14/10/2015;4;n/d;n/d
14/10/2015;5;n/d;n/d
14/10/2015;6;n/d;n/d
14/10/2015;7;n/d;n/d
14/10/2015;8;n/d;n/d
14/10/2015;9;n/d;n/d
14/10/2015;10;n/d;n/d
14/10/2015;11;n/d;n/d
14/10/2015;12;n/d;n/d
14/10/2015;13;n/d;n/d
14/10/2015;14;49;n/d
14/10/2015;15;46;n/d
14/10/2015;16;42;n/d
14/10/2015;17;38;n/d
14/10/2015;18;33;n/d
14/10/2015;19;25;n/d
14/10/2015;20;20;n/d
14/10/2015;21;20;n/d
14/10/2015;22;21;n/d
14/10/2015;23;12;n/d
14/10/2015;24;14;n/d
15/10/2015;1;22;n/d
15/10/2015;2;26;n/d
15/10/2015;3;22;n/d
15/10/2015;4;19;n/d
15/10/2015;5;24;n/d
15/10/2015;6;24;n/d
15/10/2015;7;28;n/d
15/10/2015;8;37;n/d
15/10/2015;9;35;n/d
15/10/2015;10;37;65
15/10/2015;11;34;77
15/10/2015;12;37;71
15/10/2015;13;36;74
15/10/2015;14;32;91
15/10/2015;15;37;79
15/10/2015;16;38;81
15/10/2015;17;34;84
15/10/2015;18;39;92
15/10/2015;19;36;88
15/10/2015;20;32;66
15/10/2015;21;32;59
15/10/2015;22;37;60
15/10/2015;23;45;60
15/10/2015;24;36;47
16/10/2015;1;34;48
16/10/2015;2;35;38
16/10/2015;3;33;43
16/10/2015;4;35;44
16/10/2015;5;33;66
16/10/2015;6;32;73
16/10/2015;7;31;71
16/10/2015;8;41;90
16/10/2015;9;33;78
16/10/2015;10;34;78
16/10/2015;11;41;84
16/10/2015;12;36;88
16/10/2015;13;46;90
16/10/2015;14;47;72
16/10/2015;15;55;75
16/10/2015;16;63;83
16/10/2015;17;61;86
16/10/2015;18;55;81
16/10/2015;19;43;85
16/10/2015;20;46;72
16/10/2015;21;41;66
16/10/2015;22;33;64
16/10/2015;23;31;58
16/10/2015;24;28;58
17/10/2015;1;33;55
17/10/2015;2;28;50
17/10/2015;3;29;45
17/10/2015;4;32;40
17/10/2015;5;38;51
17/10/2015;6;39;56
17/10/2015;7;40;61
17/10/2015;8;41;63
17/10/2015;9;45;60
17/10/2015;10;36;72
17/10/2015;11;41;69
17/10/2015;12;42;73
17/10/2015;13;41;72
17/10/2015;14;26;78
17/10/2015;15;25;96
17/10/2015;16;26;106
17/10/2015;17;24;102
17/10/2015;18;33;98
17/10/2015;19;28;91
17/10/2015;20;21;78
17/10/2015;21;21;75
17/10/2015;22;25;70
17/10/2015;23;26;72
17/10/2015;24;29;67
18/10/2015;1;32;69
18/10/2015;2;31;49
18/10/2015;3;26;34
18/10/2015;4;28;29
18/10/2015;5;24;27
18/10/2015;6;23;39
18/10/2015;7;18;43
18/10/2015;8;17;44
18/10/2015;9;22;44
18/10/2015;10;18;50
18/10/2015;11;23;55
18/10/2015;12;22;56
18/10/2015;13;23;53
18/10/2015;14;23;54
18/10/2015;15;17;70
18/10/2015;16;24;67
18/10/2015;17;24;78
18/10/2015;18;19;77
18/10/2015;19;20;76
18/10/2015;20;27;86
18/10/2015;21;30;79
18/10/2015;22;36;70
18/10/2015;23;32;60
18/10/2015;24;26;52
19/10/2015;1;24;50
19/10/2015;2;27;44
19/10/2015;3;30;43
19/10/2015;4;33;41
19/10/2015;5;41;53
19/10/2015;6;54;68
19/10/2015;7;59;100
19/10/2015;8;68;103
19/10/2015;9;66;87
19/10/2015;10;62;109
19/10/2015;11;69;101
19/10/2015;12;51;86
19/10/2015;13;47;82
19/10/2015;14;53;77
19/10/2015;15;46;81
19/10/2015;16;55;89
19/10/2015;17;49;82
19/10/2015;18;47;87
19/10/2015;19;53;81
19/10/2015;20;38;81
19/10/2015;21;45;69
19/10/2015;22;48;62
19/10/2015;23;51;54
19/10/2015;24;41;45
20/10/2015;1;41;41
20/10/2015;2;40;38
20/10/2015;3;42;39
20/10/2015;4;42;43
20/10/2015;5;40;53
20/10/2015;6;43;75
20/10/2015;7;50;82
20/10/2015;8;61;86
20/10/2015;9;61;84
20/10/2015;10;57;n/d
20/10/2015;11;68;74
20/10/2015;12;67;72
20/10/2015;13;59;82
20/10/2015;14;44;88
20/10/2015;15;43;85
20/10/2015;16;49;96
20/10/2015;17;39;100
20/10/2015;18;37;106
20/10/2015;19;33;104
20/10/2015;20;23;87
20/10/2015;21;22;73
20/10/2015;22;23;65
20/10/2015;23;25;59
20/10/2015;24;19;49
21/10/2015;1;18;44
21/10/2015;2;23;35
21/10/2015;3;22;36
21/10/2015;4;20;40
21/10/2015;5;23;66
21/10/2015;6;31;89
21/10/2015;7;34;115
21/10/2015;8;40;98
21/10/2015;9;46;106
21/10/2015;10;45;107
21/10/2015;11;47;111
21/10/2015;12;30;97
21/10/2015;13;25;96
21/10/2015;14;25;104
21/10/2015;15;28;106
21/10/2015;16;25;100
21/10/2015;17;27;113
21/10/2015;18;30;127
21/10/2015;19;33;118
21/10/2015;20;34;75
21/10/2015;21;22;73
21/10/2015;22;14;62
21/10/2015;23;13;48
21/10/2015;24;11;34
22/10/2015;1;11;29
22/10/2015;2;10;22
22/10/2015;3;7;26
22/10/2015;4;7;36
22/10/2015;5;12;60
22/10/2015;6;7;82
22/10/2015;7;14;92
22/10/2015;8;24;92
22/10/2015;9;25;90
22/10/2015;10;30;87
22/10/2015;11;39;96
22/10/2015;12;39;87
22/10/2015;13;35;88
22/10/2015;14;26;90
22/10/2015;15;25;93
22/10/2015;16;22;95
22/10/2015;17;21;113
22/10/2015;18;17;111
22/10/2015;19;15;107
22/10/2015;20;27;102
22/10/2015;21;29;76
22/10/2015;22;28;60
22/10/2015;23;29;53
22/10/2015;24;22;45
23/10/2015;1;13;35
23/10/2015;2;16;33
23/10/2015;3;18;43
23/10/2015;4;20;45
23/10/2015;5;26;74
23/10/2015;6;25;101
23/10/2015;7;27;112
23/10/2015;8;30;174
23/10/2015;9;29;118
23/10/2015;10;25;107
23/10/2015;11;35;111
23/10/2015;12;23;111
23/10/2015;13;25;93
23/10/2015;14;19;93
23/10/2015;15;22;110
23/10/2015;16;18;120
23/10/2015;17;28;139
23/10/2015;18;29;137
23/10/2015;19;37;122
23/10/2015;20;41;112
23/10/2015;21;32;100
23/10/2015;22;32;96
23/10/2015;23;30;92
23/10/2015;24;19;68
24/10/2015;1;16;52
24/10/2015;2;19;57
24/10/2015;3;20;45
24/10/2015;4;18;44
24/10/2015;5;25;52
24/10/2015;6;27;63
24/10/2015;7;21;61
24/10/2015;8;29;65
24/10/2015;9;30;69
24/10/2015;10;28;68
24/10/2015;11;24;70
24/10/2015;12;47;69
24/10/2015;13;25;58
24/10/2015;14;27;68
24/10/2015;15;21;78
24/10/2015;16;24;84
24/10/2015;17;32;77
24/10/2015;18;30;88
24/10/2015;19;31;119
24/10/2015;20;32;156
24/10/2015;21;25;66
24/10/2015;22;27;63
24/10/2015;23;33;67
24/10/2015;24;34;54
25/10/2015;1;23;38
25/10/2015;2;22;29
25/10/2015;3;12;22
25/10/2015;4;10;23
25/10/2015;5;9;23
25/10/2015;6;10;21
25/10/2015;7;9;34
25/10/2015;8;11;41
25/10/2015;9;21;47
25/10/2015;10;23;48
25/10/2015;11;17;50
25/10/2015;12;17;59
25/10/2015;13;22;67
25/10/2015;14;26;60
25/10/2015;15;24;62
25/10/2015;16;21;67
25/10/2015;17;21;75
25/10/2015;18;25;69
25/10/2015;19;28;76
25/10/2015;20;36;71
25/10/2015;21;39;69
25/10/2015;22;36;64
25/10/2015;23;33;65
25/10/2015;24;29;48
26/10/2015;1;21;39
26/10/2015;2;22;39
26/10/2015;3;20;28
26/10/2015;4;16;20
26/10/2015;5;16;26
26/10/2015;6;19;40
26/10/2015;7;19;59
26/10/2015;8;28;68
26/10/2015;9;29;73
26/10/2015;10;30;74
26/10/2015;11;24;74
26/10/2015;12;34;70
26/10/2015;13;44;69
26/10/2015;14;53;76
26/10/2015;15;46;92
26/10/2015;16;47;109
26/10/2015;17;57;111
26/10/2015;18;51;115
26/10/2015;19;47;122
26/10/2015;20;42;95
26/10/2015;21;39;85
26/10/2015;22;35;72
26/10/2015;23;37;63
26/10/2015;24;37;56
27/10/2015;1;35;50
27/10/2015;2;27;40
27/10/2015;3;25;43
27/10/2015;4;23;40
27/10/2015;5;22;39
27/10/2015;6;19;66
27/10/2015;7;31;98
27/10/2015;8;42;117
27/10/2015;9;48;121
27/10/2015;10;50;104
27/10/2015;11;n/d;n/d
27/10/2015;12;n/d;101
27/10/2015;13;42;95
27/10/2015;14;41;100
27/10/2015;15;28;104
27/10/2015;16;34;132
27/10/2015;17;41;152
27/10/2015;18;44;168
27/10/2015;19;48;171
27/10/2015;20;51;125
27/10/2015;21;39;99
27/10/2015;22;37;90
27/10/2015;23;32;67
27/10/2015;24;34;64
28/10/2015;1;35;42
28/10/2015;2;20;39
28/10/2015;3;20;33
28/10/2015;4;21;32
28/10/2015;5;17;39
28/10/2015;6;12;67
28/10/2015;7;18;114
28/10/2015;8;27;108
28/10/2015;9;28;96
28/10/2015;10;26;91
28/10/2015;11;23;81
28/10/2015;12;24;86
28/10/2015;13;34;90
28/10/2015;14;30;92
28/10/2015;15;14;81
28/10/2015;16;21;87
28/10/2015;17;30;102
28/10/2015;18;22;101
28/10/2015;19;22;118
28/10/2015;20;28;107
28/10/2015;21;23;98
28/10/2015;22;30;97
28/10/2015;23;32;87
28/10/2015;24;33;77
29/10/2015;1;26;61
29/10/2015;2;26;52
29/10/2015;3;22;43
29/10/2015;4;19;35
29/10/2015;5;19;37
29/10/2015;6;16;54
29/10/2015;7;18;66
29/10/2015;8;21;92
29/10/2015;9;31;91
29/10/2015;10;28;92
29/10/2015;11;28;91
29/10/2015;12;19;91
29/10/2015;13;25;102
29/10/2015;14;38;114
29/10/2015;15;46;119
29/10/2015;16;47;115
29/10/2015;17;44;122
29/10/2015;18;39;129
29/10/2015;19;35;132
29/10/2015;20;33;118
29/10/2015;21;36;84
29/10/2015;22;29;77
29/10/2015;23;31;74
29/10/2015;24;29;69
30/10/2015;1;21;54
30/10/2015;2;18;37
30/10/2015;3;18;30
30/10/2015;4;17;34
30/10/2015;5;18;43
30/10/2015;6;21;62
30/10/2015;7;23;93
30/10/2015;8;34;93
30/10/2015;9;38;103
30/10/2015;10;48;87
30/10/2015;11;41;80
30/10/2015;12;45;77
30/10/2015;13;48;76
30/10/2015;14;35;80
30/10/2015;15;34;87
30/10/2015;16;27;107
30/10/2015;17;25;108
30/10/2015;18;31;92
30/10/2015;19;34;96
30/10/2015;20;42;95
30/10/2015;21;39;72
30/10/2015;22;35;66
30/10/2015;23;34;51
30/10/2015;24;35;53
31/10/2015;1;36;39
31/10/2015;2;39;35
31/10/2015;3;36;31
31/10/2015;4;31;24
31/10/2015;5;29;24
31/10/2015;6;27;32
31/10/2015;7;26;43
31/10/2015;8;33;52
31/10/2015;9;37;53
31/10/2015;10;44;44
31/10/2015;11;49;57
31/10/2015;12;48;65
31/10/2015;13;47;73
31/10/2015;14;43;81
31/10/2015;15;40;93
31/10/2015;16;35;114
31/10/2015;17;37;115
31/10/2015;18;36;108
31/10/2015;19;32;88
31/10/2015;20;34;86
31/10/2015;21;40;79
31/10/2015;22;41;77
31/10/2015;23;38;63
31/10/2015;24;42;63
01/11/2015;1;39;55
01/11/2015;2;37;52
01/11/2015;3;32;43
01/11/2015;4;33;39
01/11/2015;5;34;37
01/11/2015;6;34;34
01/11/2015;7;34;36
01/11/2015;8;36;41
01/11/2015;9;37;53
01/11/2015;10;45;53
01/11/2015;11;48;62
01/11/2015;12;46;78
01/11/2015;13;48;92
01/11/2015;14;57;96
01/11/2015;15;41;97
01/11/2015;16;42;106
01/11/2015;17;45;111
01/11/2015;18;43;118
01/11/2015;19;49;111
01/11/2015;20;48;97
01/11/2015;21;49;96
01/11/2015;22;46;89
01/11/2015;23;46;77
01/11/2015;24;45;61
02/11/2015;1;34;52
02/11/2015;2;33;41
02/11/2015;3;34;39
02/11/2015;4;31;34
02/11/2015;5;29;33
02/11/2015;6;32;n/d
02/11/2015;7;36;n/d
02/11/2015;8;29;n/d
02/11/2015;9;27;n/d
02/11/2015;10;33;n/d
02/11/2015;11;38;67
02/11/2015;12;34;67
02/11/2015;13;43;64
02/11/2015;14;50;69
02/11/2015;15;53;70
02/11/2015;16;50;80
02/11/2015;17;37;92
02/11/2015;18;44;86
02/11/2015;19;54;94
02/11/2015;20;51;80
02/11/2015;21;58;82
02/11/2015;22;61;82
02/11/2015;23;52;78
02/11/2015;24;47;62
03/11/2015;1;34;47
03/11/2015;2;28;42
03/11/2015;3;25;36
03/11/2015;4;25;36
03/11/2015;5;25;46
03/11/2015;6;17;77
03/11/2015;7;26;114
03/11/2015;8;34;115
03/11/2015;9;37;115
03/11/2015;10;38;122
03/11/2015;11;32;106
03/11/2015;12;37;99
03/11/2015;13;32;100
03/11/2015;14;39;113
03/11/2015;15;36;115
03/11/2015;16;29;114
03/11/2015;17;39;115
03/11/2015;18;34;116
03/11/2015;19;41;129
03/11/2015;20;31;121
03/11/2015;21;40;96
03/11/2015;22;32;84
03/11/2015;23;29;79
03/11/2015;24;27;69
04/11/2015;1;15;53
04/11/2015;2;18;27
04/11/2015;3;12;17
04/11/2015;4;17;15
04/11/2015;5;18;24
04/11/2015;6;4;52
04/11/2015;7;12;86
04/11/2015;8;18;106
04/11/2015;9;19;126
04/11/2015;10;22;122
04/11/2015;11;27;115
04/11/2015;12;17;117
04/11/2015;13;27;99
04/11/2015;14;27;107
04/11/2015;15;32;118
04/11/2015;16;30;112
04/11/2015;17;26;114
04/11/2015;18;26;146
04/11/2015;19;35;156
04/11/2015;20;40;99
04/11/2015;21;34;81
04/11/2015;22;32;75
04/11/2015;23;25;72
04/11/2015;24;30;70
05/11/2015;1;32;61
05/11/2015;2;35;53
05/11/2015;3;30;43
05/11/2015;4;25;39
05/11/2015;5;26;n/d
05/11/2015;6;27;n/d
05/11/2015;7;40;n/d
05/11/2015;8;36;n/d
05/11/2015;9;40;n/d
05/11/2015;10;51;n/d
05/11/2015;11;41;n/d
05/11/2015;12;41;n/d
05/11/2015;13;39;n/d
05/11/2015;14;40;n/d
05/11/2015;15;40;153
05/11/2015;16;37;100
05/11/2015;17;38;103
05/11/2015;18;34;95
05/11/2015;19;29;106
05/11/2015;20;32;97
05/11/2015;21;36;91
05/11/2015;22;23;76
05/11/2015;23;15;53
05/11/2015;24;12;40
06/11/2015;1;11;29
06/11/2015;2;17;21
06/11/2015;3;13;14
06/11/2015;4;11;17
06/11/2015;5;12;22
06/11/2015;6;13;48
06/11/2015;7;19;72
06/11/2015;8;23;89
06/11/2015;9;22;89
06/11/2015;10;23;84
06/11/2015;11;23;83
06/11/2015;12;19;77
06/11/2015;13;15;70
06/11/2015;14;16;72
06/11/2015;15;19;100
06/11/2015;16;22;108
06/11/2015;17;21;84
06/11/2015;18;22;76
06/11/2015;19;17;93
06/11/2015;20;14;81
06/11/2015;21;13;59
06/11/2015;22;7;54
06/11/2015;23;12;52
06/11/2015;24;17;47
07/11/2015;1;24;40
07/11/2015;2;28;38
07/11/2015;3;24;32
07/11/2015;4;17;22
07/11/2015;5;16;21
07/11/2015;6;23;34
07/11/2015;7;22;50
07/11/2015;8;24;61
07/11/2015;9;23;63
07/11/2015;10;30;61
07/11/2015;11;24;56
07/11/2015;12;28;50
07/11/2015;13;29;52
07/11/2015;14;26;67
07/11/2015;15;31;78
07/11/2015;16;33;72
07/11/2015;17;27;86
07/11/2015;18;22;91
07/11/2015;19;26;94
07/11/2015;20;29;96
07/11/2015;21;29;86
07/11/2015;22;26;83
07/11/2015;23;28;74
07/11/2015;24;31;69
08/11/2015;1;26;54
08/11/2015;2;27;53
08/11/2015;3;27;54
08/11/2015;4;25;49
08/11/2015;5;17;42
08/11/2015;6;23;29
08/11/2015;7;17;37
08/11/2015;8;18;41
08/11/2015;9;27;34
08/11/2015;10;30;40
08/11/2015;11;27;42
08/11/2015;12;28;56
08/11/2015;13;24;57
08/11/2015;14;30;60
08/11/2015;15;29;56
08/11/2015;16;29;71
08/11/2015;17;24;80
08/11/2015;18;24;86
08/11/2015;19;23;88
08/11/2015;20;29;72
08/11/2015;21;25;55
08/11/2015;22;20;42
08/11/2015;23;17;42
08/11/2015;24;19;36
09/11/2015;1;17;28
09/11/2015;2;18;16
09/11/2015;3;15;10
09/11/2015;4;17;11
09/11/2015;5;16;19
09/11/2015;6;16;47
09/11/2015;7;18;74
09/11/2015;8;23;82
09/11/2015;9;26;82
09/11/2015;10;27;83
09/11/2015;11;n/d;n/d
09/11/2015;12;n/d;78
09/11/2015;13;24;73
09/11/2015;14;28;73
09/11/2015;15;34;82
09/11/2015;16;33;87
09/11/2015;17;28;96
09/11/2015;18;33;103
09/11/2015;19;28;94
09/11/2015;20;26;91
09/11/2015;21;24;62
09/11/2015;22;24;56
09/11/2015;23;20;49
09/11/2015;24;19;43
10/11/2015;1;17;28
10/11/2015;2;16;22
10/11/2015;3;16;15
10/11/2015;4;15;17
10/11/2015;5;17;22
10/11/2015;6;22;43
10/11/2015;7;22;73
10/11/2015;8;28;94
10/11/2015;9;33;86
10/11/2015;10;33;84
10/11/2015;11;35;90
10/11/2015;12;34;85
10/11/2015;13;32;78
10/11/2015;14;33;92
10/11/2015;15;29;102
10/11/2015;16;33;114
10/11/2015;17;34;100
10/11/2015;18;37;109
10/11/2015;19;33;112
10/11/2015;20;32;104
10/11/2015;21;33;91
10/11/2015;22;26;82
10/11/2015;23;33;71
10/11/2015;24;29;68
11/11/2015;1;30;49
11/11/2015;2;28;40
11/11/2015;3;20;36
11/11/2015;4;17;25
11/11/2015;5;15;28
11/11/2015;6;14;36
11/11/2015;7;10;43
11/11/2015;8;8;46
11/11/2015;9;23;63
11/11/2015;10;27;62
11/11/2015;11;23;54
11/11/2015;12;18;61
11/11/2015;13;20;62
11/11/2015;14;31;73
11/11/2015;15;37;82
11/11/2015;16;35;86
11/11/2015;17;39;89
11/11/2015;18;38;80
11/11/2015;19;32;75
11/11/2015;20;33;71
11/11/2015;21;40;58
11/11/2015;22;29;49
11/11/2015;23;20;58
11/11/2015;24;21;49
12/11/2015;1;19;35
12/11/2015;2;17;27
12/11/2015;3;20;25
12/11/2015;4;24;27
12/11/2015;5;24;43
12/11/2015;6;28;63
12/11/2015;7;36;89
12/11/2015;8;40;105
12/11/2015;9;48;113
12/11/2015;10;59;111
12/11/2015;11;70;108
12/11/2015;12;58;101
12/11/2015;13;44;80
12/11/2015;14;39;93
12/11/2015;15;49;99
12/11/2015;16;50;107
12/11/2015;17;50;99
12/11/2015;18;50;99
12/11/2015;19;45;98
12/11/2015;20;40;94
12/11/2015;21;36;88
12/11/2015;22;32;85
12/11/2015;23;30;81
12/11/2015;24;31;67
13/11/2015;1;21;36
13/11/2015;2;23;29
13/11/2015;3;27;22
13/11/2015;4;25;20
13/11/2015;5;26;23
13/11/2015;6;28;53
13/11/2015;7;28;79
13/11/2015;8;30;90
13/11/2015;9;35;89
13/11/2015;10;34;87
13/11/2015;11;41;87
13/11/2015;12;30;93
13/11/2015;13;37;99
13/11/2015;14;40;74
13/11/2015;15;36;70
13/11/2015;16;n/d;85
13/11/2015;17;27;100
13/11/2015;18;28;88
13/11/2015;19;26;80
13/11/2015;20;19;82
13/11/2015;21;14;76
13/11/2015;22;8;57
13/11/2015;23;15;62
13/11/2015;24;26;54
14/11/2015;1;27;35
14/11/2015;2;19;30
14/11/2015;3;15;21
14/11/2015;4;15;19
14/11/2015;5;20;23
14/11/2015;6;13;37
14/11/2015;7;20;54
14/11/2015;8;30;64
14/11/2015;9;28;58
14/11/2015;10;24;58
14/11/2015;11;32;61
14/11/2015;12;34;59
14/11/2015;13;33;48
14/11/2015;14;25;51
14/11/2015;15;21;54
14/11/2015;16;28;53
14/11/2015;17;17;58
14/11/2015;18;24;58
14/11/2015;19;25;47
14/11/2015;20;21;44
14/11/2015;21;16;34
14/11/2015;22;13;31
14/11/2015;23;19;23
14/11/2015;24;16;26
15/11/2015;1;17;21
15/11/2015;2;17;18
15/11/2015;3;17;12
15/11/2015;4;17;10
15/11/2015;5;19;11
15/11/2015;6;20;13
15/11/2015;7;16;25
15/11/2015;8;23;25
15/11/2015;9;21;26
15/11/2015;10;18;31
15/11/2015;11;20;35
15/11/2015;12;16;39
15/11/2015;13;19;36
15/11/2015;14;17;35
15/11/2015;15;21;49
15/11/2015;16;21;57
15/11/2015;17;18;69
15/11/2015;18;19;55
15/11/2015;19;20;61
15/11/2015;20;24;55
15/11/2015;21;27;45
15/11/2015;22;23;37
15/11/2015;23;13;33
15/11/2015;24;15;28
16/11/2015;1;13;20
16/11/2015;2;13;10
16/11/2015;3;n/d;8
16/11/2015;4;12;10
16/11/2015;5;11;20
16/11/2015;6;16;48
16/11/2015;7;16;80
16/11/2015;8;24;103
16/11/2015;9;33;105
16/11/2015;10;36;88
16/11/2015;11;30;n/d
16/11/2015;12;37;72
16/11/2015;13;32;67
16/11/2015;14;34;69
16/11/2015;15;28;85
16/11/2015;16;31;78
16/11/2015;17;28;80
16/11/2015;18;23;74
16/11/2015;19;31;69
16/11/2015;20;30;52
16/11/2015;21;21;48
16/11/2015;22;18;40
16/11/2015;23;18;29
16/11/2015;24;12;20
17/11/2015;1;9;15
17/11/2015;2;11;6
17/11/2015;3;8;4
17/11/2015;4;10;5
17/11/2015;5;6;11
17/11/2015;6;7;36
17/11/2015;7;14;73
17/11/2015;8;14;92
17/11/2015;9;18;97
17/11/2015;10;33;77
17/11/2015;11;32;82
17/11/2015;12;25;77
17/11/2015;13;23;75
17/11/2015;14;27;77
17/11/2015;15;22;71
17/11/2015;16;22;72
17/11/2015;17;20;60
17/11/2015;18;9;70
17/11/2015;19;12;63
17/11/2015;20;13;60
17/11/2015;21;8;46
